#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:His" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:His" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:His" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:His">
#                            <taxonset id="TaxonSet.His" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:His"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:His" name="distribution">
#            <parameter id="gammaShape.s:His" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:His" name="distribution">
#            <parameter id="ucldStdev.c:His" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@His" id="treeLikelihood.His" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:His">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:His" shape="@gammaShape.s:His" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:His" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:His" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:His" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:His" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:His">
#                <LogNormal S="@ucldStdev.c:His" id="LogNormalDistributionModel.c:His" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:His" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:His" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.His	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
8790000	-7893.858127554186	-7636.927427395066	-256.93070015911945	-7636.927427395066	1.2300189014936964	0.803644448727058	1.0	0.3054604113359847	0.970767877769039	0.0912372515228766	0.30886615093470454	-135.0841351516078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.780050322970679	19.734328934221693	5.730074093562532	16.886170238794985	1.2333955219203105	1.009937675557272	1.2992303302062984	4.917394867607441	0.6181575783446884	0.6569467061152067	10.086797131843776	1.1251946328695321	2.12590732122219	0.4143111660831507	2.4953616358576083	0.8227455247636779	4.771713294739713	1.4078072690122152	1.263101299348183	4.4246423005349085	4.331309967856439	2.5355639723335814	2.712841763098813	4.70601171377676	0.9767626681675812	0.9794733689051182	1.5747242166154836	2.1794683834297257	0.8998546677345731	0.5048628427191055	2.058942171354198	0.48671798177142933	1.7141204859871744	4.4569433393590385	1.625576842231294	2.122334585630764	0.6376943135214994	0.834079297122385	1.491403327458625	7.593229622987015	1.831036722559314	2.8416835556569837	0.8323928684216166	3.124588883165285	0.7471100403455028	1.1246714193339413	0.3780942694276551	3.6636259969022427	2.9357335425811444	2.3728495439288526	2.2797789533636013	0.21183632084615103	0.6977206455262157	3.5419093589016013	1.3951263793850888	0.21356526820563027	1
8800000	-7913.748311252629	-7639.931718653107	-273.8165925995221	-7639.931718653107	1.086641821290236	0.8130760873229625	1.0	0.30349916063395316	0.9953050483444704	0.10196189247248422	0.32116543438135675	-126.03257241777659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7.8115476629980005	14.97528465361712	1.9654092187458732	1.1404614033472644	0.08278646690761858	3.678499401142675	2.1231993313643165	14.495648643419665	2.193493674747902	1.9947498311749292	5.126656364193236	2.1822254836483648	3.4741530412430794	0.6770663910415624	4.0779144648845875	2.1010195677639634	9.445783560404784	0.8542235875640016	2.0641573490634486	8.769676380785391	1.572932819988941	4.143613034214875	4.805850181494926	2.4654859065485932	1.397086157917039	2.329464213711071	0.07536834444522478	3.2759210982732396	20.027971966634613	8.21010253797633	3.3647187414743414	0.7877927541620532	0.7989295615260356	7.283526945182367	1.1345192825846417	3.4683144846434533	1.4337578397034283	1.9279512694536776	0.41422601049106417	1.1954664580178525	6.508470933814038	15.615647497425405	2.916185002075199	0.6181919605913329	6.839881280598383	1.741874272894162	0.3822015155679204	2.7840089675365935	3.3143714846755947	6.83362253849571	4.0785167953489	2.885475826911241	0.6029147478616287	5.788180438628465	26.060707862636722	0.31580436728064704	1
8810000	-7927.595808575503	-7639.0095197396895	-288.5862888358134	-7639.0095197396895	1.3023977007820318	0.7775141616803621	1.0	0.3081700868817129	0.9893412135358558	0.1191228510963661	0.3393818397796317	-134.52442561783621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8.764976923597084	15.642014620804957	8.733017666409266	1.2796590783081134	0.43213424880331963	4.3495489272404235	2.211404764153966	3.872637250562407	1.6756264127945881	1.4972858738805495	5.7523843757896485	17.546326905505616	0.03800916727623645	4.472275257223535	5.296519811770854	4.71185934750148	10.598677560966935	4.995019087820962	3.8760627556167377	0.9944875101132631	1.7649152849539593	4.726133078823374	1.0742711545769499	2.766407888505229	3.185841596371586	2.6137842279626597	2.3202971204886804	0.9590086398825821	0.8607535407501383	6.904163685252749	16.001133394996064	1.1588040054637585	7.474993710588434	8.172509258225508	6.693379847585137	0.14330558464511178	2.3511633802994445	9.309557547089367	0.46478387891119116	9.676468165600456	7.302854697155933	3.619379694308082	1.0475752714334299	6.896112550502019	3.080725770878408	2.542091752932018	0.612381268254932	0.4349718242092141	5.668126958193437	28.0342497518674	7.049710244337929	4.339575389202303	1.674983747469046	5.406013443440095	1.8662655431353359	0.4415400590455906	1
8820000	-7882.529686823105	-7634.1231874272	-248.40649939590526	-7634.1231874272	0.9215115038502136	0.7934793748095536	1.0	0.20615386336530658	1.0480221409586912	0.06722900745774606	0.24602015379225003	-123.67569822170287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.670603695464512	17.026059316439895	7.718398371739706	1.9517106249593388	1.892633593802808	1.5312153967913333	1.4306940151797898	1.1187558897015975	2.0662284575481915	0.03810517675769009	0.01841131558566189	11.351800131306591	0.4692690687985917	1.2394063889114806	7.571905832549254	3.048392170493655	1.5513541501428785	3.6091364457746917	0.11377589785719236	0.7418630349114376	1.724027311750203	3.0576267268749833	0.6950122096356834	1.7897597372432112	2.061117249597421	1.6910180861205504	1.5011431907591426	0.6204417860656253	0.5568745076694137	4.466728942809232	3.9841617189505336	0.2068008033333842	4.836034062419543	3.9094302945706905	4.408117945564545	2.2393598097354213	4.463097019414117	1.5379979193888014	2.813270942410575	0.044308613761328955	4.72466672691909	5.84974011513858	0.7794648214397526	4.461520167604444	2.3279377162452737	1.098141667837107	0.3961871791642484	0.4479775348706135	5.081029766238953	0.5547154540458692	5.787662035175561	0.6129989732589962	2.3617115803976585	0.49403432694857413	0.5632353885172532	0.28565947319026197	1
8830000	-7945.110069294169	-7637.257022686612	-307.85304660755753	-7637.257022686612	1.0422881947299762	0.7934793748095536	1.0	0.28249955564028084	0.9809393358915443	0.088713014371149	0.29500182524116214	-132.15085461595368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12.410489591635297	13.85300941216374	19.08648140035623	52.82379374673949	8.602821167964423	0.023915888889542374	0.03350255813518963	2.448470933672788	4.881773672731077	0.08339568852554026	9.348957300615243	24.844162093109258	1.027026258008362	9.658530928041841	16.40130686905335	6.671606998985493	3.3952407128516975	6.170377789990075	4.678859369822649	4.8467285904452755	3.773147297400442	3.5127332982102244	4.104791773140546	3.9170070390125002	4.510890823445805	3.700904433482371	2.5996541181050588	0.5740149807222864	6.10380440513743	9.77573042138843	0.3285346093767992	0.16029000201107604	3.728074058951765	8.556045632107756	5.155736093031655	0.17618375529746813	9.76778171787936	15.676967793999715	10.7964497909003	2.306470486713504	7.029918310070283	12.802541442062788	14.189601201677249	9.764330673859632	5.094844984590411	10.246143052531531	0.8670817301674403	2.488567039352588	11.120168224616542	0.2557881719636961	12.666679476278448	5.306448294037549	3.480511815874949	12.188852900209676	7.925929287081407	1.9685099502522696	1
8840000	-7987.163017326241	-7640.565693888103	-346.5973234381385	-7640.565693888103	1.070343028269088	0.8803572380007828	1.0	0.3128974852421372	0.9820710025497974	0.10604241779684456	0.32407770658332785	-122.56239741372224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29.106776171574026	12.410232692387662	63.658092194278666	123.88957984026975	20.176511839532093	0.056090810899299855	0.07857477770041929	9.207123583290741	11.449402746225037	0.1955909653413886	21.92645226261011	1.380112201051227	2.4087223306908756	12.448025699975686	38.466586224011415	28.462551754526473	13.957319354689082	16.863423150544627	6.944304972177666	13.223454938584345	8.849300669156182	1.4989939370656717	13.847637806940435	9.186700194637028	10.579557604313953	10.347575761637986	6.097064098921184	1.3462583760011384	20.15364949639061	22.92737890701594	0.770524262490918	0.3759340174800288	5.933692549037871	20.066807460632898	12.091936853218378	19.528820415480332	6.533662851074439	36.76776723913259	8.327190228157223	5.409449780962696	8.227183001673582	30.026269747857736	33.2793918476423	22.900642661255212	11.949126704500886	20.071712756417188	2.0335985664461838	5.836527500995069	26.080538170091163	0.42630131357986184	21.86149293813253	15.035789660363783	8.162971947172148	28.58696351461957	31.76413201289694	4.616818546153686	3
8850000	-7869.906700295635	-7621.25236018747	-248.65434010816577	-7621.25236018747	1.1322644813684328	0.8414529375010388	1.0	0.4458602203935199	0.9862690500998624	0.16619230970889284	0.39708867776848866	-126.72039041387171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.095453416077162	17.610674272072522	0.9239482451893306	1.1470639552678876	3.532114844022775	0.00981929817038613	1.8250214864014562	0.8896610854227975	2.0043407758867824	0.03424029671399754	5.381619082510668	0.24160344615162363	0.4216726839122302	2.179160436816158	6.9111798079531015	4.982675020860342	2.0564812069443477	0.04293350219132743	1.215675081437602	2.3149076435663622	1.549165014316573	0.262414969362345	1.9676091819720947	1.608230420755271	1.85206505240293	3.0849728766376665	1.0673564776723723	0.23567697090469403	1.230547108636913	4.013683634518846	0.13488853806193832	2.4477718670082345	1.038756535272851	3.5129099156265373	2.1168232641955607	2.4739122675857685	2.0205252328312633	0.13837646735064185	2.662095338934092	0.9469822148295188	1.440256642764523	5.2564206306088535	5.825914552524257	4.009003167881404	3.4494540050727234	3.5137686402758628	1.1192256130095972	1.021746751260546	4.565677989502172	0.9918684622930659	3.188695559134045	2.632176278702431	1.4290158088404685	5.004454634110182	5.560652063278264	0.5362390886299838	2
8860000	-7935.026807387405	-7622.798172179818	-312.22863520758676	-7622.798172179818	1.0466497833653934	0.7030770517378007	1.0	0.426327312427248	1.0148255442025	0.18992459779260534	0.4229969782921768	-133.62721848089072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.438208473387922	26.27394792853357	0.9166442235337888	3.0214752704381826	1.4108127840811249	1.0427999289388366	7.035855415779018	1.7159940523829282	2.1859348539346106	13.1803218430342	15.24907243631937	0.6845948021857584	4.603327988173166	3.281795980492561	26.606955719325935	6.1062212292514815	1.5767325373550949	4.560312217675407	3.444672893352017	0.8680926137841879	0.05750507495748837	0.016879911931163814	28.09312372054186	1.7870788724801008	9.431721423563324	2.239259245537338	3.0244051081756287	1.4612600302540968	3.486813486463525	7.335290994082641	9.801426656800174	1.0880324931198273	7.248685734554899	0.6754452361828064	13.89769567977104	13.39287616814177	5.5894146151207105	1.0161100063123343	8.759474752124442	0.3645685080306664	1.1702765111217912	14.894316695956723	16.508004683565122	9.944822051747021	9.997578404966614	9.956429784145325	3.1713787586402367	5.70252076392982	13.657537076780523	2.3644946190170253	9.035319819759568	9.944731305951564	4.04918394400513	14.18035911679914	15.75637086275159	1.5194588432092546	1
8870000	-7921.615224744805	-7627.908182487942	-293.7070422568633	-7627.908182487942	1.1259969949685844	0.8333674923926386	1.0	0.34724681091057147	0.9508365124357177	0.11042945192527155	0.3232518797741915	-130.5993022706254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.798398042361676	26.017714934287323	0.6855621462450574	2.259774313792543	0.7146075791169818	0.7799145393961561	0.04465855193566412	1.948497854453366	1.6348700526775843	18.845976211422684	0.9534743143717851	15.190152085669759	0.16955746193194787	2.454469289351224	2.671432786579927	4.566869046787233	1.179245027254273	3.612924082978199	2.576285631053815	0.6492501890766919	1.4349749894898276	5.359717007710373	10.221511979544834	7.97099110267619	8.878502194714102	6.250951252183733	2.2619655520023794	0.254418918239159	9.061511767141784	5.486095595353926	7.330529034694514	0.8137441681484556	5.421323150305338	0.505168389108837	10.394146205769761	10.016589527863982	1.0343456398767465	3.226696185006536	6.551248736281884	19.86823186268959	0.6633667273791747	11.139523338257629	10.007831467757597	0.3722511043029875	7.477231768438131	4.900759749127582	2.3718877755511705	4.264939737311971	2.416178879664596	1.7684156668210858	1.1045965518456347	7.437707196424897	4.2624792650398	10.605551402659486	11.784257346932261	7.807277531643748	1
8880000	-7901.656511513779	-7612.878441706314	-288.7780698074645	-7612.878441706314	1.3110944705362417	0.8333674923926386	1.0	0.4132414349647149	0.9035432734637253	0.17938975497446347	0.4302388036277674	-142.31571734379511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.639157595023553	23.61059839618031	6.151875846630844	1.598641950826992	6.765053180263041	1.2975836485908168	0.031592993225823894	1.3784342941741674	5.469151002265086	2.2410206605307748	0.33972776341751804	3.1414580280663835	8.506238428237934	0.4915722455242992	2.42762939439913	2.2920552290523135	9.031432553554911	3.6723248354186477	1.8225529257403181	0.4593018791767898	9.606826776147015	3.3727467373342392	4.443257152106539	3.783260091148843	6.280957342664314	0.7189806030506785	2.392707840290161	3.3063144570101994	3.913124723068602	2.4813106409765733	1.6952100192312483	0.5756705687390878	3.8352301662029187	0.35737346607224924	1.5384868268028262	5.112919305596508	3.1535248462727354	7.0230659080473465	4.36678176517797	2.6788634540304836	2.1855176094878153	3.6110559053144984	7.079883651882478	0.2633432143857276	0.3292656033418229	3.46696573992431	8.230632635739001	3.0171648293378666	2.5670945888577252	1.2510379705729375	19.372225114769165	3.6766559039578786	3.01542420675926	4.139915793884171	12.731579999526597	3.2627416991594917	1
8890000	-7992.044842126922	-7642.2167088120605	-349.8281333148615	-7642.2167088120605	1.2734163103332279	0.8333674923926386	1.0	0.30032308983670153	1.0369355607713837	0.09280568528238521	0.29836208385538376	-129.1806084271868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.784445090824935	26.219240828581984	23.985656282168048	6.2329730486662385	11.876847418790248	1.8288838230381783	8.109856012151866	5.374401566592356	21.32376845144694	8.73755462964464	4.6910722267032705	1.5176295800012611	13.810766841116504	1.5721418779781937	14.404067918686934	8.936534201011764	10.559507356992558	14.318091498394088	7.105983463045374	1.79078012598739	76.59760834043904	0.42781203471580653	28.608973784404547	14.750618906270205	22.305678702734475	37.495589783987974	20.422945426045093	12.891047235623537	15.256950389884839	0.1768417620728238	2.5226674636066893	6.301311538099393	6.8296868923113445	1.3933696542771579	11.494793576417216	5.419038199677725	12.295333151334578	27.38235444229447	0.9258334216451513	6.390882921871342	3.7164078265844953	14.079208995740993	37.04935084110398	13.312882223631568	25.285663430011038	13.517413330995486	4.51381781094532	16.135884890672155	5.075365034888923	43.16950568611004	75.53070715464962	19.790121927520257	3.129871794057042	13.731947373526388	49.63937982669352	8.292111394700001	1
8900000	-7876.637881656681	-7629.460510774133	-247.17737088254856	-7629.460510774133	0.9002512110557835	0.7711056571194248	1.0	0.40930844857107396	1.039179010703971	0.20415730979786614	0.41332946876787174	-122.69754376939126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5.0594499870316225	20.81752684812745	6.051352256697867	0.7176454242649039	2.017506632597484	4.8212833665083945	5.177247152298162	3.4371139808846105	0.6097488419167514	1.4842385185568443	1.5859002673463145	0.25794495299215225	0.9126183118589303	0.5509846321283608	4.198529228329637	0.4056776202222236	2.7781524061747205	2.4321980021774228	0.5519861610238851	0.30419779376700307	0.29428931568202293	0.07267194627579712	1.1254301729671679	4.219611945618457	4.6319754495083565	6.36933341104213	3.469222631338589	2.023434813149716	2.591680899773547	1.8329922261058957	2.905916189603079	6.353849828689365	1.1601511847329717	0.23669012660015845	1.82369832773322	2.9890123167678153	2.1173259128140423	1.6551865264089212	2.9621332117638737	2.635926251791715	0.6313019924554303	2.39161930174286	0.04317974876624605	2.2614442400491526	4.295247036597117	5.178644602416021	2.4557105326658264	2.7409845089242144	0.8621465157952457	3.421138411600233	0.2291780553577652	3.36172561967222	0.5316677802646264	2.332630362897344	8.432185285123486	2.8396397709059307	2
8910000	-7922.081362495546	-7639.167095289924	-282.914267205622	-7639.167095289924	1.2265594168062974	0.8053160213162266	1.0	0.29647993114157384	0.9977973569653864	0.09595791495082803	0.30437059267811106	-130.48952858965473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8.66214116968274	24.553024038856755	10.360348980492361	1.2286604256773361	3.454116021924309	8.254382837420067	0.5233859861293917	7.680310784418671	1.0439337398870618	1.9771333333340806	1.9225431652176872	2.7440596738014493	1.5624679899242575	1.541730824379151	4.77530560882803	0.6945491752568012	4.421580665710226	4.1640973824195875	7.842821411760248	0.14974808134887202	3.5958031263397188	0.12441958302386127	0.42203851683537513	5.1923142645641205	5.774220762870939	2.5959658663111433	0.10427275313359455	5.652994761953635	6.592279902191092	3.138214127258467	0.13479565293675413	10.878246514570767	1.9862620178261035	1.872118220059175	5.424421119217594	4.024605702514505	1.5008341539436794	5.03074489861288	31.200382352140256	0.7871587201928758	0.006155716020500231	1.3856417626947597	0.06219069437750286	3.871754697621691	19.586987259817718	2.293768178948824	4.241838495996122	3.6601133062945825	2.451413539908498	5.857234276109902	0.5316037301801315	2.31463551370163	0.7359341178171103	4.708606944755522	2.9748187709321914	6.4196469884565	2
8920000	-7923.640556455318	-7643.0932700745825	-280.5472863807358	-7643.0932700745825	1.2719451584611654	0.8053160213162266	1.0	0.2768355638568697	0.9503551016144542	0.07290315867578652	0.2786434224341681	-136.56182067680004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.210051374766472	20.621051103793903	6.440684529786364	1.1645348441397934	7.608857951519534	0.26326233660289605	0.4960697073368644	4.48891044419361	0.9894493137934846	1.873943857928446	10.08193714038337	2.737073336965679	1.480920504228643	1.4612656416309027	4.52607543685698	1.7621678171668915	5.685280480044038	4.168309272940868	0.8483334036511074	0.14193251034166401	12.68910095443874	4.507995031644065	3.4795500962069013	4.4127157351772865	5.1239390954421635	1.3735437196316795	0.09883060590277909	3.719302678799516	6.248219188952762	2.974426149966986	0.1277604709998598	0.10371964560738303	1.9354277460986617	6.296035942036118	5.141312661009867	3.8145556547230037	5.1473336979661175	2.0782508509307447	2.155551455744156	0.7948830350214968	0.005834440213658047	3.3732870306048883	0.058944871235618555	0.025764957946062143	0.356826719545786	2.1740530686437807	4.0204507515392836	3.4690866488436067	9.4600741515108	11.063644468208249	0.6330208231399684	0.3694325092378953	0.7518593134762436	1.0012677538858237	2.819558635854866	0.5815653050463938	2
8930000	-7899.442206821345	-7637.969505692064	-261.47270112928123	-7637.969505692064	1.2154462884408415	0.8053160213162266	1.0	0.2614710917723626	0.9375456025308216	0.04951821320597806	0.2358112729645389	-130.98042752258314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6.321846428746454	18.41203661524973	1.1794844610986048	0.004662190816422878	3.8252099487629243	0.2027154260680623	0.22097610805261592	8.960594720561927	1.02617056128381	1.3060439033381581	4.795605925912413	2.107582097926374	1.1403280653869903	6.375687427284187	3.4851370022693957	2.138969984344363	4.377739974886659	0.3577474307325922	2.066901837825531	6.103312700777903	0.9944760221055641	2.7211886115785373	0.8418012469733579	3.39784855637366	2.6033245618074887	2.20800085986685	1.3729771379911562	1.1133089609980695	5.408207925116611	3.175534352463132	0.09837722572697091	0.07986547723552263	5.220651404860323	4.848029630819759	1.7979690992537671	5.065888125358713	1.2033414054415177	1.6002802077921856	2.0690645280260562	2.667593817795072	0.09766753714221027	1.8926905850610356	4.18015499337765	0.5058770980547607	1.319983392449255	0.9196884723513227	0.49325501525761806	1.202141662490103	3.373180723558724	8.519150255896209	0.5236300533698	0.43249999756804436	8.800236159457626	0.3320137697870196	9.384154031896184	1.4973468405721386	1
