#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Trp" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Trp" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Trp" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Trp">
#                            <taxonset id="TaxonSet.Trp" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Trp"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Trp" name="distribution">
#            <parameter id="gammaShape.s:Trp" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Trp" name="distribution">
#            <parameter id="ucldStdev.c:Trp" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Trp" id="treeLikelihood.Trp" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Trp">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Trp" shape="@gammaShape.s:Trp" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Trp" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Trp" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Trp" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Trp" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Trp">
#                <LogNormal S="@ucldStdev.c:Trp" id="LogNormalDistributionModel.c:Trp" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="110" id="rateCategories.c:Trp" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Trp" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Trp	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	indicators.alltrees55	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	popSizes.alltrees56	sum(indicators.alltrees)
6080000	-6989.8157999881705	-6751.896297079863	-237.9195029083072	-6751.896297079863	1.541621518451307	1.0604244104687708	1.0	0.5465361666317323	0.90254989956165	0.3142511434246661	0.5760691815430492	-122.55702911537314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9976599444081415	14.272125526887347	0.9557602735337772	3.0478623829993716	0.6883333567288953	4.478867647198052	2.834669338451207	1.9026279520092608	1.9321582461762001	0.7964589260593828	1.7119255059785006	0.5672294089613849	2.9015209862641105	0.6891567188174512	2.961783801388953	3.2915835449766635	1.4769322698688097	0.399898248449714	0.9778634564546276	0.08395358157513869	1.7480931857102882	0.4135369805041264	0.6766928796954705	2.016065757122809	5.67001734312443	0.7208854139546855	1.4981968521445297	1.2305987790272357	3.1089897539886944	11.387145703986926	6.579370866297937	3.0833195914040825	0.686285077507559	2.211457960953977	6.105496159561858	1.4869290806982283	0.5758618500107016	7.113592167153656	0.08992845239521918	5.291243459423985	0.4530827780025336	2.1316135468554696	1.2416210138341044	0.7451024247703342	2.6117987472245896	2.3973311330914426	0.09656738360270634	0.7137822002434896	0.12447328245485792	0.39635624050398205	0.42364506114396433	5.279094646539871	0.16712415884941217	2.4873107416788263	2.4059529830909043	1.270103965099261	1.8136031837389597	1
6090000	-7076.815320981032	-6769.369862356899	-307.44545862413275	-6769.369862356899	1.3272746662558708	1.1156055639397484	1.0	0.39419939215186556	0.9712883281393264	0.24548434678368214	0.4802112602995391	-131.96764984203816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.062065411102106	21.298713423913767	0.7550825563133152	9.95867041329085	2.249079575368294	0.09317982391031557	4.9285555049874095	6.216699546168029	1.7212188715706807	1.0361473814984907	5.593593064188413	1.8533811644780436	9.4805104589451	7.872088717285077	0.4193442266115529	10.755011723979424	1.7499621529306058	1.3066386715412996	10.564149482775223	7.716199029278375	0.9615175783369956	2.6587669192619066	17.152972449696687	2.486650387767716	2.596805638807853	6.08984465908768	4.364019499845851	11.365823673915033	8.315691080002392	0.9424567713744444	14.329113704545414	0.2511439545607171	0.10387361178942815	2.3195685158292023	5.469754110671085	4.928798466263932	9.506088918521874	2.7996455306416967	5.887063441225151	17.288756205924543	5.074268247007372	1.040823344413618	0.9798995381308455	2.0803578881277436	7.698296280986228	7.688425168013425	3.9019593196816085	16.67787450818279	0.4067074688616755	0.5187159579712668	6.609018587032615	9.249349606813544	0.5460661299418335	16.43578164060119	7.861277767041884	10.909974279061094	5.925817539562775	2
6100000	-7154.5154660519665	-6762.025613942139	-392.4898521098276	-6762.025613942139	1.456584699977811	1.204616223750317	1.0	0.49976807170933696	0.9205698256648838	0.3491478647844959	0.5878560303086284	-129.07836743926535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.43402847467815	14.09951342503783	3.4357199064793122	80.84590079585729	10.233592875031984	0.6063692185170633	35.781177371412745	43.5105753740693	7.8317607671093326	4.714599953205151	57.73382400178212	8.433115700859602	43.137506270065835	54.10816718970786	42.9492055384882	48.93664615285044	17.085185566999535	5.945369094882587	48.06819912541252	35.10966898333122	3.8338886051802015	12.097721440947186	78.04816626734572	5.037916868452552	7.019124798924886	27.70955354173543	19.85683359060784	51.71591678751526	24.953995240611246	4.288295979471432	15.651335859659731	62.82841080710664	0.47263790270206907	59.32977859489547	18.7464273565653	76.82353454809338	43.25389145471913	9.852075688880191	26.7868736823674	78.66599931135927	23.08855406775563	1.0394061212733172	5.0916147348113245	9.465888132470562	62.144551805908954	24.35959612216538	17.754402080690955	75.88641131546822	1.8505697624698687	4.941617195392461	30.07185973494764	6.33641950081649	2.484669069903385	1.5267805948807784	35.76979535384976	49.64174512620308	84.0289838654927	1
6110000	-7086.701045210891	-6767.437302594598	-319.26374261629286	-6767.437302594598	1.9616392236838243	0.890768870447581	1.0	0.5834304657395782	0.9177897892920451	0.44721667904640644	0.6502193203487354	-129.4633108010747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.042023028432077	14.873116158626546	0.9273458197851377	6.586644622761062	10.140117023801244	0.16366699711979715	9.657808600693619	11.744074397186978	2.113894847842368	29.322010977108036	15.583115564017788	1.114624390781579	8.044172679133412	14.604503284736289	11.592553323132634	13.208641996271991	4.611515445694784	1.6047330187835012	5.8918478459403305	9.476559688212808	1.034816768628558	3.2653335290895766	21.066222713156517	1.359799772843513	1.2803145665862739	0.8113550269379647	5.359619563193334	13.958803556371082	6.735410278840903	6.362374112411772	4.224500622456687	16.958211295349255	0.12757116274705788	16.013884619929314	5.059906371363935	11.885949591580703	11.674792044115485	2.6592043167023056	7.230128185830767	21.232983946984273	6.231903264069306	1.019357885926126	6.362990935912528	3.560373049328869	16.773628790562654	6.57497416857032	4.7921457512480865	20.48273672693197	2.420074207047903	1.3338072293039382	8.116788963436019	1.6163297682748876	0.6706447377095592	0.41209808742605725	9.6547364450188	13.398957447843063	22.680523747440304	1
6120000	-7054.946357261484	-6768.66650283231	-286.2798544291744	-6768.66650283231	1.45441313800933	1.0464857562253016	1.0	0.5078671702455471	0.927622354128424	0.32018451605641257	0.5417152667294642	-124.8076205432487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67136242737884	19.246397975631876	5.645669277367383	3.560347881503415	1.0562852889323255	0.08846863309641079	5.22043625560461	6.348147318553147	1.142645682936761	15.849733155939477	1.4017279163337124	0.6024995753798069	13.67182779376534	7.894324851007943	6.266244048237286	3.7121642373325066	4.889176755856777	11.036338877769849	3.1847821156078626	2.970058867826767	1.9239925215387381	2.0759783185111735	3.014423824571692	0.7350267879615424	0.6920618184031581	8.995528308916551	2.897091197472348	10.65002648972295	9.48856293434907	13.772084175729644	4.304329406635663	0.12405766490615845	6.155494200020742	8.656152479242959	1.705951684796007	4.4677521679853305	0.13469503434504443	0.7375943345571999	4.9259926801866625	11.477286804332243	0.04008355092344741	0.842305843065647	0.823935133094304	1.924525668158206	9.066824938942945	3.554039528884752	2.013468497450301	11.071747830620719	11.594413558205995	0.9389693463167368	5.458089685835824	16.31396292661235	0.36251061168451615	0.2227556876939763	11.19509859765836	7.242678555775031	12.25974062674374	1
6130000	-7016.708493993931	-6772.957589859613	-243.75090413431806	-6772.957589859613	1.1978380033492169	1.2510640849596029	1.0	0.4906709636797047	0.9414586514651577	0.29861491615092567	0.5316911824101905	-120.38167985311414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.619893309089352	20.701976628246396	0.49900086058657867	0.7657831613812758	0.23420257050497864	0.04713395957432434	2.781322857829795	0.5034803014879676	0.39241268879388136	8.346934000293698	0.746806914838108	4.754886639600178	0.9644356235500733	0.10700307387262929	3.338504092525073	7.225473096759627	0.7236450301343528	0.21640664391191652	3.1652838330593456	0.3284026883303878	7.923314658471682	0.9536733135831241	1.6060125008646329	0.3916045913365689	2.3965244938723056	4.792601092865358	0.699862414082941	1.945191578706343	0.36374916939692525	4.755854517407097	1.6421703502054772	2.34235471619557	3.279499237516042	4.611789814602408	2.0661038643574887	2.3803108819872096	2.1128086890785145	0.3929725183996336	4.714832673963003	1.5726281267336826	0.3856032527651666	0.7209532434196378	0.15904417824911776	1.0253409809538316	10.758224229588981	1.8935067675053832	1.0727275808542849	5.8987609099474385	6.1772246367243895	0.5145548183797788	0.2818558939144313	8.691687010038919	0.24107368001494497	1.0026154978963242	0.3445703443047886	0.7865967696625642	0.31795702305853674	2
6140000	-7079.799910173192	-6762.156239320258	-317.6436708529346	-6762.156239320258	1.809750833450181	1.059303825756432	1.0	0.5858058047047616	0.8759195858671731	0.38869012441673456	0.6276087031239375	-123.90675618782554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18.19446012183232	13.294726266751459	1.42403488619483	8.378081909812204	2.8364207293043013	0.7774606666308963	2.006438686027654	9.966667407477043	5.022185316414146	4.043154797448218	38.24377945704028	7.839109748982908	7.693365356346324	2.9650146461393714	5.268873650419928	5.357003339562683	2.84992093155868	1.4244720145548875	17.547421957928293	2.2156228779108327	24.061006957768274	4.37431601624979	9.071079294164244	21.857942689569406	9.438198334356981	11.664963930358326	0.6453431801029093	7.660720332754363	3.8363193163729408	0.8908564742325866	4.473163892782377	8.611491131136841	13.778965365774352	10.890360856648105	2.882623451039437	18.52950769050622	0.4313315656261806	13.058618876116425	18.568358472425675	3.6606161753228905	4.728552266642176	10.520755415318845	9.65114284940318	0.5484932435058061	4.80015249402784	7.457170775787291	0.9150895094877767	4.011683071525113	14.251585856350728	9.641527715415418	1.110029058861615	1.6888568624023612	28.69743081013085	3.9485863576363642	15.731446986607125	1.080619018750633	8.31427518889993	1
6150000	-7071.886297734175	-6772.735606735931	-299.15069099824484	-6772.735606735931	1.6951321913935453	0.9921112143799824	1.0	0.6467986300522041	0.8669921517858971	0.6141144568120361	0.7934323903948644	-135.22591093122543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.127568520318793	19.598316292262858	2.735874348594772	4.2572344309786185	5.084161923099517	7.682909794756554	0.9914810628365726	5.547738510104606	3.6210656529637366	6.990966368669499	27.0526303341949	0.792642497907687	9.921884897803013	0.7345920167581323	2.93280913872789	42.86565529365997	1.6618263477900226	0.7929027756844655	11.743908207551845	1.2332804799358952	1.1114674841098466	1.1357978035296907	10.434172155934071	12.166770039864307	2.3981583415765417	0.11255991052785057	0.35921688425204223	0.4103091485532699	2.1354075076824377	0.49587676271493153	1.1881653177018137	1.6752496937354635	0.6823119201104961	4.324154557305584	1.6045525024207015	2.507717263288132	0.24009176181126488	7.268809107993394	16.94030426723084	3.500455131388462	3.006109248423588	6.118679296087978	5.372108314960656	0.7739029149135185	2.671905237403123	4.150879305777328	1.8161713101963333	2.233020101537473	2.3675190758024143	5.366756250230998	0.6178746320522226	1.1506272379685532	10.332605984382822	0.4373425936435236	12.425650495229801	0.6015041437599158	1.562756638932264	1
6160000	-7007.1709562982205	-6756.33611806743	-250.8348382307908	-6756.33611806743	1.6043306698721647	0.9921112143799824	1.0	0.6274560671453735	0.8625779716460686	0.7485561104438655	0.7721681927653371	-123.36973746972558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.507913669854156	12.913980647673236	0.4682006540860831	0.3193305190559742	2.765039298407072	3.9326762305784397	0.1854743952248745	3.0997642217930625	0.6549308280254744	2.54034260397741	0.1790350595290959	1.7236345973295686	0.22968131839332764	3.0509688221600846	0.18965687012918542	6.5530595807871865	2.4736551132572115	6.771186466882099	6.386965679285381	0.6707239156738275	0.4019475400384413	0.8959457023128469	1.6933679826822774	0.8427535333758613	4.248439440071425	3.4508852125811424	3.1390711531792928	1.2587178296088193	5.660672381228657	0.5234053992515841	0.6461878764173916	0.8445401443101289	0.37107773147534734	16.586446419948587	3.7084669060211337	0.36920133428016816	2.8201600818307444	0.1256182586024741	9.21304390661702	1.9037348036899502	4.544132631687952	2.0285236417866015	1.6485618892207186	0.4596589499844029	0.9062365106930507	1.951282423880615	2.324208154575847	0.6850400771392048	0.06222756470138772	5.0628468771282735	1.7061758224924999	0.7977522128744653	2.568289744239672	3.4013067163753212	2.6076935257518685	0.8211473854606672	1.9685307325828993	1
6170000	-7011.737169942872	-6760.425422360066	-251.31174758280685	-6760.425422360066	1.9111716063649828	0.8681865801460241	1.0	0.6239808581060363	0.8605287243786012	0.6789446856579296	0.7558208052566321	-124.77886878314202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5.19604418513973	13.846369531255728	1.0764542845100662	5.540691799718078	4.995609714112778	0.7970542433519152	0.02457153992773978	2.9242491486578643	5.425526204024137	1.9108411784823774E-4	0.1058172377191078	1.9747644703626157	5.2541339230753215	2.8782166456590983	3.872529869126384	0.7803655968104244	0.4833120766128942	0.1477441056221829	2.9908999262030225	0.22472802206018488	2.9741309003348455	6.086861166161025	7.523945719720174	0.7950350820802823	2.0823520297097144	0.955959677493391	5.6529277716151	0.1480031088785933	3.5098812571198312	4.065687487826614	4.665702228512364	0.9229033258431107	3.014685949242808	1.0611635132104975	0.040255923386871215	0.5759978193575938	1.738774532426778	0.11850549251184031	8.950814091745237	1.7959413944523972	3.2719852158485865	1.9136644299660635	1.6230172681844082	2.650262396695724	0.7135765436726395	0.3286968546786356	2.1377937757039547	5.897735099089123	0.37402779897692756	1.5142882226667476	0.003385513956435749	0.6480333036825302	3.5715567638838026	1.8926256579529537	9.324357273843733	2.2909012803702637	3.95749169763092	1
6180000	-6986.931574337305	-6767.607075802895	-219.32449853440968	-6767.607075802895	1.8900290743339303	1.2322175533609276	1.0	0.5474132165007625	0.9760435709018105	0.60298729164942	0.6785575232071879	-133.10179533472783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7456200371810886	7.190121525535862	0.5688047190039034	1.150317801728275	1.1620011904078502	0.10438248838303271	2.1888035609031373	1.3153012789620226	0.08107361223124486	0.7864929409715217	1.3475547284978349	0.4962811064034282	4.4728546587904745	1.5208664538054248	3.419119430684034	2.1011800042908075	1.0204232707643845	1.1692359827207017	1.1534125962333923	0.2988288290194418	0.9879152803763241	0.8402267994269003	0.08291431284721812	4.112735899238492	2.104494855309788	0.5051346662465772	1.6357307274033541	0.07820570549887126	0.7843768173163918	0.3771656423032782	0.18736334457078394	1.1268362702370849	0.7792880731005226	0.5607249863133854	0.48884738282247575	1.5287548047303847	0.3011543376858677	0.8746321891741815	1.099686544208348	0.3702329431893253	1.0368386847452533	0.364124738885612	0.3653525531799201	0.9127235121682563	0.1495579645435418	0.5779235510829899	1.6653749978226116	0.6455008130465237	3.8942024219952023	1.186642907291109	2.506322100998306	1.7107802157235519	0.8173123020356816	0.2529310845490847	0.703537906894529	0.006020674977370869	2.091161682779465	1
6190000	-7084.965284778594	-6760.726188274711	-324.23909650388345	-6760.726188274711	1.5052246199710815	1.065037619284636	1.0	0.4984929617456694	0.893645278951395	0.3161892461455525	0.5415407743493806	-116.30426926931378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.70183968527313	19.9934533485552	4.495927570780392	9.092304172522443	0.7658066297564914	0.8250566349902603	13.841128021887982	22.02178969603521	2.3369905186626827	13.769462994369656	0.2363266935228674	2.0745035760113493	28.721186103094947	0.16859212394606565	27.025291462284482	11.821131368540032	10.197880881468613	3.4727533716605112	9.116765945564378	5.2194968386793725	26.70376158915869	6.641293060766689	28.724889048686737	32.50775196293287	17.643814030377623	7.278992897534848	3.0335080332191606	3.215892739254441	10.67535201712552	2.0178295257496908	1.48095119197426	11.843307780350786	22.939582336980838	0.030303391175899873	4.850671859131365	5.264862107191481	0.7650413066387671	16.227013044889336	12.1759977450158	9.306249855625165	36.1052576370339	2.033269008809897	18.83390719961932	7.478565200642405	1.5786425064645406	24.609226669556307	2.9622570724649777	3.1546624662672507	30.780426832443123	2.362245010352067	15.289290662433816	14.930738922764766	2.840475811460332	20.57477222659032	9.552788988372043	29.930325610159013	7.249952914069239	1
6200000	-7080.57442391932	-6765.601717884284	-314.97270603503586	-6765.601717884284	1.2721760417067476	1.065037619284636	1.0	0.6545750744826367	0.8572904987037021	0.5226480856053816	0.7235939867098061	-121.65865624325312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.210440667414975	16.945031986993726	3.5654532437827853	7.210566650599494	15.016081766133123	0.6543034355466544	3.703023305415829	17.464174026273774	2.089324698954417	10.919743640331964	0.1874166704752562	2.267220971676857	0.016364808716108563	0.13370040458534133	3.2054504120798137	7.887784041655207	6.621221091468495	22.06375417817611	3.1561647707282785	4.139273073554676	24.288129891902887	2.6760512971634687	0.683728676279498	14.867804688739081	13.992261435917806	10.012217913701834	16.00449493464189	2.550333611544814	0.7536086450347962	3.5571523080382903	1.1744544697796524	9.392224291380204	18.19202088262595	0.02403182050083085	3.8467798785432437	4.175249574782765	1.0652012216015458	6.84480736501771	9.656060951338443	14.21311675471045	28.63293634804504	1.6124649405074598	1.729305393015858	5.930806075873498	7.623487936680193	12.113833435373348	5.986702303352104	2.5017755171353904	24.410129159554828	20.05296642434172	25.993569271259155	5.949765265649801	2.841827967930744	4.760259639486601	5.011785574865463	23.735964348663455	9.134492901692902	1
6210000	-7040.455462069498	-6766.260822382247	-274.1946396872508	-6766.260822382247	1.2267176417416668	1.065037619284636	1.0	0.6041456976239886	0.910650723337529	0.4597570221456294	0.6584437952503662	-124.3953151447333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.092300007830897	14.353913279728427	1.6764659238047166	3.390387828568928	8.738862741956217	3.0416395243832706	1.7411509735569943	8.211604707899818	8.377008077725602	5.134432246902039	0.08812278274931325	16.057897690357677	0.00769468628146448	0.06286554806940105	4.154278987741897	3.050656475127171	4.056125731143889	10.37431414797418	5.190111623214205	2.644882616131596	11.420209250456395	1.2582716707534751	1.2990985888851365	1.2078996837061216	6.579121331961613	4.707716244294371	2.555910529569297	2.9591590712049465	0.35434463079512196	1.672562847544888	0.5522251346526628	3.5727891078080503	2.6641204591681586	0.01129969330740408	1.8087449033305243	0.30125489075426604	1.5817685979344571	3.2184088579675763	4.540252258623217	5.482630099139711	1.6664616501838572	1.019662375644705	0.8131144527832798	2.788648064375411	3.5845422369979314	3.1997666107021185	2.8149303107631654	1.4638550322166997	11.477572957386021	6.990070255881217	12.222101971835087	3.4166903111099454	1.336219387495449	2.238260475853374	2.356527251711689	0.03361871183203874	4.295012452519811	1
6220000	-7049.946556859444	-6756.5798134359175	-293.3667434235271	-6756.5798134359175	1.3047664932710195	1.065037619284636	1.0	0.5978072574051355	0.913740713709692	0.37823085585826377	0.6100394153862791	-123.20242678178165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10.65908579177516	16.249304148673115	10.222375877592956	3.7032717653892266	0.5181724898270363	4.0064130848685355	1.5312315914050862	13.489150522676534	20.266529236394717	0.08312157819252995	0.11607432999591316	15.170516951777307	5.580346999662752	0.21332724223685762	5.47196916704266	4.01829011012297	5.342682810653519	13.664928935787716	6.836356166626899	3.483809385124138	6.095151365705421	1.6573811740719917	3.4945936786139455	1.6296164400466886	5.296747520018187	5.1966780231603185	3.3666163617781115	6.161671061023664	0.21837684350350575	8.995972887093194	0.7273846843222878	0.4140717515173684	9.672320834679779	10.305870767913278	1.8833458287695863	9.006853532951716	2.083487657625609	4.239251646242525	5.98036878194508	7.22165818552783	5.702841145096945	1.7696632271762625	6.46494675307747	1.0875569033538741	3.0149555292560137	4.854577891591638	3.7077942799028136	6.095225292205503	15.118128926973496	8.391250992272841	0.6153831830354795	4.500425727519433	1.6894586406942762	1.1958210265079143	0.16569766129030908	0.21533139422023784	5.65734169072442	4
